               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  53,            0.018204,           0.0071151,           0.0050781,             0.99526,             0.99155,             0.99394,             0.86408,            0.012926,           0.0042003,           0.0011551,           0.0085805,           0.0085805,           0.0085805
                  54,            0.018264,           0.0071096,           0.0049466,             0.99421,             0.99289,              0.9939,             0.86433,            0.012917,           0.0041959,           0.0011441,           0.0085286,           0.0085286,           0.0085286
                  55,            0.018292,           0.0071619,           0.0048884,             0.99419,             0.99338,             0.99389,             0.86364,            0.012909,           0.0041918,           0.0011407,           0.0084759,           0.0084759,           0.0084759
                  56,             0.01807,           0.0070803,           0.0049089,             0.99465,             0.99303,             0.99388,             0.86357,            0.012906,           0.0041921,           0.0011328,           0.0084225,           0.0084225,           0.0084225
                  57,            0.018098,           0.0071431,           0.0047231,             0.99553,             0.99278,             0.99389,              0.8638,            0.012894,           0.0041885,           0.0011137,           0.0083684,           0.0083684,           0.0083684
                  58,            0.018011,           0.0071274,           0.0048701,             0.99552,             0.99329,             0.99388,             0.86283,            0.012888,           0.0041865,           0.0011014,           0.0083136,           0.0083136,           0.0083136
                  59,            0.018033,           0.0071324,           0.0049213,              0.9955,             0.99345,             0.99388,             0.86341,            0.012881,           0.0041832,           0.0010965,           0.0082581,           0.0082581,           0.0082581
                  60,            0.018066,            0.007116,           0.0047917,             0.99372,              0.9949,             0.99387,             0.86315,            0.012877,           0.0041824,           0.0011007,           0.0082019,           0.0082019,           0.0082019
                  61,            0.017955,           0.0070442,           0.0047272,             0.99384,             0.99484,             0.99388,             0.86331,            0.012869,           0.0041816,           0.0011021,            0.008145,            0.008145,            0.008145
                  62,            0.017944,           0.0070947,           0.0048249,              0.9955,             0.99277,             0.99386,              0.8629,            0.012862,           0.0041792,           0.0011038,           0.0080875,           0.0080875,           0.0080875
                  63,            0.017855,            0.007049,           0.0047282,             0.99555,             0.99288,             0.99386,             0.86298,            0.012856,           0.0041785,            0.001103,           0.0080294,           0.0080294,           0.0080294
                  64,            0.017776,           0.0070143,           0.0047976,             0.99542,             0.99293,             0.99384,              0.8629,            0.012846,           0.0041762,           0.0010992,           0.0079706,           0.0079706,           0.0079706
                  65,            0.017834,           0.0070081,           0.0047308,             0.99401,             0.99421,             0.99386,             0.86351,             0.01284,           0.0041752,           0.0011002,           0.0079112,           0.0079112,           0.0079112
                  66,             0.01767,           0.0069936,           0.0046251,             0.99383,             0.99436,             0.99387,             0.86362,            0.012835,           0.0041727,           0.0010978,           0.0078512,           0.0078512,           0.0078512
                  67,            0.017647,           0.0070341,           0.0045576,             0.99369,             0.99446,             0.99386,             0.86386,            0.012827,           0.0041693,           0.0010946,           0.0077907,           0.0077907,           0.0077907
                  68,            0.017706,           0.0070158,           0.0046454,             0.99397,             0.99422,             0.99388,             0.86413,            0.012822,            0.004168,           0.0010947,           0.0077296,           0.0077296,           0.0077296
                  69,             0.01775,           0.0070314,           0.0046649,             0.99391,             0.99426,             0.99388,             0.86456,            0.012819,           0.0041659,           0.0010963,           0.0076679,           0.0076679,           0.0076679
                  70,            0.017687,           0.0069899,           0.0047881,             0.99403,             0.99415,             0.99389,             0.86478,            0.012817,           0.0041642,           0.0010982,           0.0076057,           0.0076057,           0.0076057
