               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  71,            0.015046,           0.0060256,           0.0033516,             0.99655,             0.99641,             0.99465,             0.87584,            0.012011,           0.0038236,          0.00055408,            0.002855,            0.002855,            0.002855
                  72,             0.01495,           0.0060123,           0.0032723,             0.99669,             0.99647,             0.99465,             0.87609,            0.011998,           0.0038184,          0.00054562,           0.0027419,           0.0027419,           0.0027419
                  73,            0.014928,           0.0059979,           0.0032771,              0.9967,             0.99654,             0.99465,              0.8767,            0.011973,           0.0038104,          0.00053695,           0.0026316,           0.0026316,           0.0026316
                  74,            0.014846,           0.0059636,           0.0032467,             0.99677,             0.99654,             0.99466,             0.87664,            0.011974,             0.00381,          0.00052803,           0.0025241,           0.0025241,           0.0025241
                  75,            0.014785,           0.0059533,           0.0032118,             0.99708,             0.99623,             0.99468,             0.87694,            0.011963,           0.0038076,          0.00052091,           0.0024195,           0.0024195,           0.0024195
                  76,            0.014722,           0.0059214,           0.0031754,             0.99726,             0.99607,             0.99467,             0.87714,            0.011954,           0.0038015,          0.00051821,            0.002318,            0.002318,            0.002318
                  77,            0.014671,           0.0059167,            0.003124,             0.99682,             0.99663,             0.99467,              0.8775,            0.011936,           0.0037948,          0.00050766,           0.0022196,           0.0022196,           0.0022196
                  78,            0.014598,           0.0058951,           0.0030948,             0.99706,             0.99636,             0.99467,             0.87771,            0.011932,           0.0037912,          0.00050616,           0.0021245,           0.0021245,           0.0021245
                  79,            0.014537,           0.0058768,           0.0030544,             0.99698,             0.99654,             0.99468,             0.87798,            0.011925,           0.0037845,          0.00049968,           0.0020327,           0.0020327,           0.0020327
                  80,            0.014473,           0.0058459,           0.0030107,             0.99708,             0.99647,             0.99467,              0.8779,            0.011923,           0.0037825,          0.00049679,           0.0019443,           0.0019443,           0.0019443
                  81,            0.014422,           0.0058307,           0.0029785,             0.99699,             0.99667,             0.99468,               0.878,            0.011916,           0.0037818,           0.0004919,           0.0018594,           0.0018594,           0.0018594
                  82,            0.014368,           0.0058176,           0.0029581,             0.99651,              0.9971,             0.99467,              0.8782,            0.011913,           0.0037838,          0.00048081,           0.0017781,           0.0017781,           0.0017781
                  83,            0.014324,           0.0058019,           0.0029399,             0.99668,             0.99707,             0.99468,             0.87827,             0.01189,           0.0037777,          0.00047478,           0.0017005,           0.0017005,           0.0017005
                  84,            0.014244,           0.0057813,           0.0028905,             0.99719,             0.99681,             0.99468,              0.8786,            0.011879,           0.0037722,           0.0004677,           0.0016267,           0.0016267,           0.0016267
                  85,            0.014184,           0.0057559,           0.0028597,             0.99738,             0.99652,             0.99467,             0.87881,            0.011871,           0.0037709,          0.00046428,           0.0015566,           0.0015566,           0.0015566
