               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  58,            0.022566,           0.0098104,           0.0066798,             0.94779,             0.94569,             0.97923,             0.75766,            0.020931,           0.0080354,           0.0054338,           0.0045184,           0.0045184,           0.0045184
                  59,            0.022127,            0.009855,           0.0074033,              0.9542,             0.94569,             0.97853,             0.74756,            0.020468,           0.0077723,           0.0049995,           0.0043809,           0.0043809,           0.0043809
                  60,            0.022224,           0.0094661,           0.0060992,             0.92621,             0.96126,             0.97452,             0.75731,            0.020685,           0.0077463,           0.0053696,           0.0042445,           0.0042445,           0.0042445
                  61,            0.021813,           0.0095006,           0.0061619,             0.94352,             0.93961,             0.97391,             0.74759,            0.020721,           0.0080384,           0.0053712,           0.0041094,           0.0041094,           0.0041094
                  62,            0.021573,           0.0094749,           0.0064165,             0.96991,              0.9325,             0.97473,             0.74865,            0.020978,           0.0079487,           0.0043667,           0.0039757,           0.0039757,           0.0039757
                  63,             0.02065,           0.0094224,           0.0057934,              0.9595,             0.94382,             0.97847,             0.76752,            0.020328,           0.0079953,           0.0038683,           0.0038434,           0.0038434,           0.0038434
                  64,             0.02058,            0.009216,           0.0060503,             0.95993,             0.94791,              0.9786,             0.76325,            0.019591,           0.0073916,           0.0042945,           0.0037128,           0.0037128,           0.0037128
                  65,            0.021152,           0.0091547,             0.00545,             0.96318,             0.92538,             0.96583,             0.75704,            0.020227,           0.0077463,           0.0050145,            0.003584,            0.003584,            0.003584
                  66,            0.020285,           0.0093974,           0.0056044,             0.95531,             0.95098,             0.96285,             0.75624,            0.020372,           0.0078697,           0.0048736,            0.003457,            0.003457,            0.003457
                  67,            0.020496,           0.0089597,           0.0057506,             0.95539,             0.95484,             0.98148,             0.77445,            0.020234,           0.0079364,           0.0041418,           0.0033321,           0.0033321,           0.0033321
                  68,            0.020103,           0.0090996,           0.0051033,             0.95836,             0.94827,             0.97811,             0.76189,            0.020266,           0.0076943,           0.0042136,           0.0032093,           0.0032093,           0.0032093
                  69,            0.019683,           0.0090903,           0.0056693,             0.93324,             0.97127,             0.97684,             0.77414,            0.019621,            0.007549,           0.0040057,           0.0030888,           0.0030888,           0.0030888
                  70,            0.019678,           0.0090613,           0.0051918,             0.95506,             0.94563,             0.97636,             0.78465,            0.019491,           0.0076354,           0.0044212,           0.0029706,           0.0029706,           0.0029706
                  71,            0.019474,           0.0088267,           0.0052323,              0.9729,             0.95106,             0.97927,             0.76969,            0.020073,           0.0078175,            0.004078,            0.002855,            0.002855,            0.002855
                  72,             0.01901,            0.008616,           0.0048148,             0.93512,             0.96905,             0.97969,             0.77961,            0.020294,           0.0079707,           0.0042273,           0.0027419,           0.0027419,           0.0027419
                  73,            0.018747,           0.0087453,           0.0049837,              0.9516,             0.95316,             0.97993,             0.78375,            0.019791,           0.0075504,             0.00453,           0.0026316,           0.0026316,           0.0026316
                  74,            0.018699,           0.0089348,           0.0049938,             0.95918,             0.94764,             0.98183,             0.77982,            0.019838,           0.0076043,           0.0039478,           0.0025241,           0.0025241,           0.0025241
                  75,             0.01805,           0.0087253,           0.0047841,              0.9461,             0.95551,             0.97937,             0.78657,            0.019603,           0.0074916,           0.0039338,           0.0024195,           0.0024195,           0.0024195
                  76,            0.018277,           0.0086602,           0.0047237,             0.96376,             0.91467,              0.9776,             0.78121,            0.019463,           0.0075501,           0.0047353,            0.002318,            0.002318,            0.002318
                  77,            0.017699,           0.0086769,           0.0044259,             0.94515,             0.95894,             0.97883,             0.78653,            0.019547,           0.0076291,           0.0043177,           0.0022196,           0.0022196,           0.0022196
                  78,            0.017916,           0.0086188,           0.0045303,             0.97349,             0.94899,             0.98138,             0.78753,            0.019189,           0.0077006,           0.0036733,           0.0021245,           0.0021245,           0.0021245
                  79,            0.017674,           0.0085037,           0.0043346,             0.94948,             0.95405,             0.98119,             0.78856,            0.019226,           0.0076146,           0.0037369,           0.0020327,           0.0020327,           0.0020327
                  80,            0.017532,           0.0085719,           0.0047513,             0.96892,             0.91488,             0.97772,             0.78463,            0.019068,           0.0074793,           0.0038779,           0.0019443,           0.0019443,           0.0019443
                  81,            0.017383,           0.0081407,           0.0042278,             0.95721,             0.93436,             0.98046,             0.79226,            0.018939,           0.0076133,           0.0039267,           0.0018594,           0.0018594,           0.0018594
                  82,            0.017105,            0.008274,           0.0039631,             0.95602,             0.96617,             0.98513,             0.78865,            0.018967,           0.0074015,           0.0032398,           0.0017781,           0.0017781,           0.0017781
                  83,            0.017195,           0.0083681,           0.0044335,             0.97069,             0.92222,             0.97661,             0.79375,            0.019098,           0.0077196,           0.0041145,           0.0017005,           0.0017005,           0.0017005
                  84,            0.016801,           0.0082552,           0.0039886,             0.96834,             0.93427,             0.97986,             0.78948,            0.018957,           0.0075248,           0.0040172,           0.0016267,           0.0016267,           0.0016267
                  85,            0.016677,           0.0081767,           0.0036414,              0.9637,             0.94419,             0.98044,             0.78754,            0.019034,             0.00784,           0.0037693,           0.0015566,           0.0015566,           0.0015566
                  86,            0.016629,           0.0083125,           0.0038505,             0.97807,             0.95401,             0.98289,             0.79667,            0.019233,           0.0076985,           0.0031501,           0.0014905,           0.0014905,           0.0014905
                  87,            0.016466,           0.0083208,           0.0041916,              0.9594,             0.94769,             0.97767,             0.79287,            0.018975,           0.0076109,           0.0041757,           0.0014283,           0.0014283,           0.0014283
                  88,            0.016089,           0.0079333,           0.0038837,             0.97894,             0.93277,             0.98235,             0.80104,            0.018906,           0.0076148,           0.0035532,           0.0013701,           0.0013701,           0.0013701
                  89,            0.016192,           0.0080631,           0.0040427,             0.97474,              0.9431,             0.98312,             0.79775,            0.018987,           0.0077276,           0.0033833,            0.001316,            0.001316,            0.001316
